company_name,canonical_name,country,industry,aliases
Web Dynamics GmbH,Web Dynamics,Romania,Defense IT,Web Dynamics
Byte Academy Pvt Ltd,Byte Academy,Ireland,Media Tech,Byte Academy
Pro Collective AG,Pro Collective,Australia,Media Tech,Pro Collective
Digital Partners Pte Ltd,Digital Partners,Mexico,ERP/CRM,Digital Partners
Global Labs SA,Global Labs,France,Cybersecurity,Global Labs
Hyper Networks Inc,Hyper Networks,India,Cybersecurity,Hyper Networks
Flux Digital Pvt Ltd,Flux Digital,UAE,Government IT,Flux Digital
Ultra Platforms Pvt Ltd,Ultra Platforms,Brazil,Cybersecurity,Ultra Platforms
Solar Systems LLC,Solar Systems,UAE,Cybersecurity,Solar Systems
Micro Academy Inc,Micro Academy,Poland,Cybersecurity,Micro Academy
Pacific Academy Ltd,Pacific Academy,Ireland,Media Tech,Pacific Academy
Peak Corp Pvt Ltd,Peak Corp,Mexico,Blockchain,Peak Corp
Orion Research Pte Ltd,Orion Research,Ireland,Telecom,Orion Research
Flux Studio Co,Flux Studio,Netherlands,Blockchain,Flux Studio
Net Alliance SA,Net Alliance,Netherlands,AI/ML,Net Alliance
Wave Digital AG,Wave Digital,France,Cybersecurity,Wave Digital
Tech Interactive Group,Tech Interactive,Poland,FinTech,Tech Interactive
Nordic Networks Corp,Nordic Networks,Brazil,Retail Tech,Nordic Networks
Quantum Dynamics LLC,Quantum Dynamics,UAE,InsurTech,Quantum Dynamics
Logic Academy GmbH,Logic Academy,India,Cloud Computing,Logic Academy
Flow Platforms AB,Flow Platforms,USA,IoT,Flow Platforms
Link Collective Inc,Link Collective,South Korea,Data Analytics,Link Collective
Bridge Applications Pte Ltd,Bridge Applications,Poland,Marketing Tech,Bridge Applications
Smart Alliance Corp,Smart Alliance,Sweden,InsurTech,Smart Alliance
Nova Solutions GmbH,Nova Solutions,Japan,Media Tech,Nova Solutions
Craft Services Pvt Ltd,Craft Services,Canada,Defense IT,Craft Services
Crest Solutions GmbH,Crest Solutions,Romania,Aerospace,Crest Solutions
Sigma Software SA,Sigma Software,UAE,E-Commerce,Sigma Software
Spark Consulting Inc,Spark Consulting,Sweden,EdTech,Spark Consulting
Byte Dynamics Pvt Ltd,Byte Dynamics,Japan,ERP/CRM,Byte Dynamics
Link Ventures GmbH,Link Ventures,Sweden,Blockchain,Link Ventures
Digital Collective Inc,Digital Collective,Poland,Software,Digital Collective
Hub Logic SA,Hub Logic,UK,HR Tech,Hub Logic
Delta Solutions Corp,Delta Solutions,Singapore,Blockchain,Delta Solutions
Vertex Networks Corp,Vertex Networks,Canada,PropTech,Vertex Networks
Premier Dynamics Pvt Ltd,Premier Dynamics,Sweden,HR Tech,Premier Dynamics
Node Services AB,Node Services,Mexico,Logistics Tech,Node Services
Premier Services Co,Premier Services,Germany,Aerospace,Premier Services
Sigma Group AB,Sigma Group,Brazil,EdTech,Sigma Group
Hyper Digital AB,Hyper Digital,Netherlands,Healthcare IT,Hyper Digital
Dev Data AB,Dev Data,India,Gaming,Dev Data
Crest Research SA,Crest Research,South Korea,FinTech,Crest Research
Orion Interactive Inc,Orion Interactive,UAE,Blockchain,Orion Interactive
Nova Analytics GmbH,Nova Analytics,South Korea,Government IT,Nova Analytics
Bolt Networks GmbH,Bolt Networks,Australia,Logistics Tech,Bolt Networks
Summit Ventures AB,Summit Ventures,Poland,HR Tech,Summit Ventures
Zen Academy GmbH,Zen Academy,Romania,AI/ML,Zen Academy
Byte Labs LLC,Byte Labs,Sweden,LegalTech,Byte Labs
Cloud Academy AB,Cloud Academy,Mexico,Media Tech,Cloud Academy
Link Interactive Inc,Link Interactive,Switzerland,IoT,Link Interactive
Byte Consulting Pvt Ltd,Byte Consulting,Singapore,Gaming,Byte Consulting
Info Interactive Co,Info Interactive,Mexico,Retail Tech,Info Interactive
Net Systems Pte Ltd,Net Systems,Singapore,FinTech,Net Systems
Rapid Applications Pvt Ltd,Rapid Applications,Poland,HR Tech,Rapid Applications
Rapid Collective SA,Rapid Collective,Switzerland,LegalTech,Rapid Collective
Vertex Software Co,Vertex Software,Netherlands,EdTech,Vertex Software
Cloud Group SA,Cloud Group,Romania,Gaming,Cloud Group
Flux Intelligence GmbH,Flux Intelligence,Poland,ERP/CRM,Flux Intelligence
Grid Academy Co,Grid Academy,France,AI/ML,Grid Academy
Swift Data AG,Swift Data,Singapore,ERP/CRM,Swift Data
Pacific Consulting Corp,Pacific Consulting,Singapore,Logistics Tech,Pacific Consulting
Zen Ventures AG,Zen Ventures,Romania,HR Tech,Zen Ventures
Peak Partners LLC,Peak Partners,Singapore,Data Analytics,Peak Partners
Swift Insights Ltd,Swift Insights,France,IT Services,Swift Insights
Crest Cloud Co,Crest Cloud,India,Software,Crest Cloud
Code Cloud SA,Code Cloud,Switzerland,Healthcare IT,Code Cloud
Nexus Partners Pvt Ltd,Nexus Partners,Switzerland,LegalTech,Nexus Partners
Core Consulting Inc,Core Consulting,Sweden,IoT,Core Consulting
Zen Data LLC,Zen Data,Brazil,PropTech,Zen Data
Advanced Innovations Ltd,Advanced Innovations,Canada,Marketing Tech,Advanced Innovations
Dev Software Corp,Dev Software,Germany,Automotive Tech,Dev Software
Flow Logic Pte Ltd,Flow Logic,Brazil,LegalTech,Flow Logic
Wave Group AB,Wave Group,UAE,Data Analytics,Wave Group
Prime Analytics Corp,Prime Analytics,Singapore,AI/ML,Prime Analytics
Digital Services Corp,Digital Services,Australia,Automotive Tech,Digital Services
Advanced Services Inc,Advanced Services,UAE,LegalTech,Advanced Services
Flux Partners Inc,Flux Partners,Netherlands,Data Analytics,Flux Partners
Web Academy LLC,Web Academy,Netherlands,AI/ML,Web Academy
Hyper Research LLC,Hyper Research,Poland,Cybersecurity,Hyper Research
Quantum Ventures Ltd,Quantum Ventures,UK,Software,Quantum Ventures
Nano Group AB,Nano Group,Romania,Data Analytics,Nano Group
Wave Data Pvt Ltd,Wave Data,France,Retail Tech,Wave Data
Craft Ventures Pte Ltd,Craft Ventures,Poland,PropTech,Craft Ventures
Wave Software AB,Wave Software,India,InsurTech,Wave Software
Byte Works Inc,Byte Works,UK,Cybersecurity,Byte Works
Vertex Ventures AB,Vertex Ventures,India,HR Tech,Vertex Ventures
Micro Collective Pte Ltd,Micro Collective,Ireland,AI/ML,Micro Collective
Mega Research SA,Mega Research,Switzerland,FinTech,Mega Research
Allied Services Group,Allied Services,UAE,Retail Tech,Allied Services
Aurora Partners SA,Aurora Partners,Brazil,Blockchain,Aurora Partners
Alpha Academy LLC,Alpha Academy,Japan,AI/ML,Alpha Academy
Byte Data GmbH,Byte Data,Israel,Blockchain,Byte Data
Apex Academy GmbH,Apex Academy,India,Cloud Computing,Apex Academy
Summit Insights AB,Summit Insights,Switzerland,Government IT,Summit Insights
Wave Innovations Corp,Wave Innovations,Sweden,Automotive Tech,Wave Innovations
Atlantic Partners Pvt Ltd,Atlantic Partners,Switzerland,Healthcare IT,Atlantic Partners
Sigma Labs AG,Sigma Labs,Australia,Data Analytics,Sigma Labs
Nexus Applications LLC,Nexus Applications,Netherlands,Blockchain,Nexus Applications
Premier Academy LLC,Premier Academy,Canada,PropTech,Premier Academy
Code Ventures GmbH,Code Ventures,Switzerland,PropTech,Code Ventures
Cloud Academy Pte Ltd,Cloud Academy,Canada,EdTech,Cloud Academy
Ultra Cloud LLC,Ultra Cloud,Sweden,HR Tech,Ultra Cloud
Flow Interactive Pte Ltd,Flow Interactive,Sweden,Blockchain,Flow Interactive
Apex Partners AG,Apex Partners,France,Blockchain,Apex Partners
Nova Networks Pvt Ltd,Nova Networks,Poland,PropTech,Nova Networks
Hub Interactive Pte Ltd,Hub Interactive,Poland,EdTech,Hub Interactive
Bolt Corp Corp,Bolt Corp,Netherlands,Aerospace,Bolt Corp
Bridge Logic GmbH,Bridge Logic,India,ERP/CRM,Bridge Logic
Flux Platforms GmbH,Flux Platforms,Canada,PropTech,Flux Platforms
Alpha Cloud Pte Ltd,Alpha Cloud,Romania,ERP/CRM,Alpha Cloud
United Studio LLC,United Studio,Israel,LegalTech,United Studio
Nexus Networks GmbH,Nexus Networks,Canada,FinTech,Nexus Networks
Flux Works Group,Flux Works,Mexico,Retail Tech,Flux Works
Forge Software Group,Forge Software,Poland,EdTech,Forge Software
Sys Alliance Pte Ltd,Sys Alliance,India,Defense IT,Sys Alliance
Elite Labs SA,Elite Labs,France,Cybersecurity,Elite Labs
Global Research LLC,Global Research,Germany,LegalTech,Global Research
Nano Group Inc,Nano Group,India,ERP/CRM,Nano Group
Prime Partners Group,Prime Partners,South Korea,InsurTech,Prime Partners
Solar Labs Pte Ltd,Solar Labs,UAE,Aerospace,Solar Labs
Mega Services Ltd,Mega Services,UK,Defense IT,Mega Services
Link Labs Pvt Ltd,Link Labs,Romania,E-Commerce,Link Labs
Swift Academy SA,Swift Academy,Sweden,LegalTech,Swift Academy
Data Systems Pvt Ltd,Data Systems,France,Media Tech,Data Systems
Pinnacle Services LLC,Pinnacle Services,Ireland,Gaming,Pinnacle Services
Dev Research AG,Dev Research,Sweden,LegalTech,Dev Research
Dev Engineering GmbH,Dev Engineering,Switzerland,Healthcare IT,Dev Engineering
Rapid Platforms AB,Rapid Platforms,South Korea,Aerospace,Rapid Platforms
Code Partners Inc,Code Partners,Brazil,AI/ML,Code Partners
Nexus Innovations AB,Nexus Innovations,Switzerland,Blockchain,Nexus Innovations
Web Logic AB,Web Logic,South Korea,Cybersecurity,Web Logic
Ultra Works SA,Ultra Works,Canada,Government IT,Ultra Works
United Technologies Co,United Technologies,Ireland,Software,United Technologies
Edge Cloud LLC,Edge Cloud,France,ERP/CRM,Edge Cloud
Flow Consulting Corp,Flow Consulting,Canada,Marketing Tech,Flow Consulting
Pinnacle Insights Pte Ltd,Pinnacle Insights,Israel,AI/ML,Pinnacle Insights
Nano Works Pvt Ltd,Nano Works,France,Logistics Tech,Nano Works
Core Data Pvt Ltd,Core Data,UK,E-Commerce,Core Data
Smart Infrastructure Pte Ltd,Smart Infrastructure,South Korea,FinTech,Smart Infrastructure
Forge Systems Co,Forge Systems,Poland,Healthcare IT,Forge Systems
Bolt Insights SA,Bolt Insights,Sweden,Aerospace,Bolt Insights
Link Insights LLC,Link Insights,Netherlands,PropTech,Link Insights
Sigma Corp AB,Sigma Corp,Netherlands,Government IT,Sigma Corp
Elite Academy AG,Elite Academy,France,Government IT,Elite Academy
Sync Data Ltd,Sync Data,India,Software,Sync Data
Dev Alliance LLC,Dev Alliance,Germany,Cybersecurity,Dev Alliance
Crest Cloud GmbH,Crest Cloud,Ireland,Gaming,Crest Cloud
Pinnacle Applications AB,Pinnacle Applications,Canada,InsurTech,Pinnacle Applications
United Alliance AB,United Alliance,UAE,AI/ML,United Alliance
Alpha Insights Corp,Alpha Insights,Ireland,LegalTech,Alpha Insights
Rapid Insights LLC,Rapid Insights,South Korea,Automotive Tech,Rapid Insights
Grid Innovations GmbH,Grid Innovations,Sweden,Cloud Computing,Grid Innovations
Pacific Academy LLC,Pacific Academy,Singapore,Government IT,Pacific Academy
Vertex Innovations Group,Vertex Innovations,Netherlands,E-Commerce,Vertex Innovations
Super Digital Pte Ltd,Super Digital,Singapore,Aerospace,Super Digital
Pro Logic Group,Pro Logic,Canada,Marketing Tech,Pro Logic
Apex Ventures Ltd,Apex Ventures,Canada,Automotive Tech,Apex Ventures
Data Consulting LLC,Data Consulting,USA,E-Commerce,Data Consulting
Nexus Intelligence Corp,Nexus Intelligence,Romania,ERP/CRM,Nexus Intelligence
Vertex Consulting Co,Vertex Consulting,India,E-Commerce,Vertex Consulting
Flow Data AG,Flow Data,UK,PropTech,Flow Data
Arc Insights Pte Ltd,Arc Insights,Romania,Healthcare IT,Arc Insights
Arc Logic AB,Arc Logic,India,Logistics Tech,Arc Logic
Summit Group Pvt Ltd,Summit Group,USA,Software,Summit Group
Zen Infrastructure GmbH,Zen Infrastructure,Germany,PropTech,Zen Infrastructure
Wave Digital LLC,Wave Digital,Japan,Defense IT,Wave Digital
Solar Digital Ltd,Solar Digital,Sweden,Defense IT,Solar Digital
Byte Platforms AB,Byte Platforms,Israel,Data Analytics,Byte Platforms
Bolt Research LLC,Bolt Research,Germany,IoT,Bolt Research
Pro Research Pvt Ltd,Pro Research,Netherlands,InsurTech,Pro Research
Core Academy GmbH,Core Academy,UAE,Logistics Tech,Core Academy
United Corp GmbH,United Corp,Japan,Media Tech,United Corp
Data Insights Ltd,Data Insights,Switzerland,FinTech,Data Insights
Global Software LLC,Global Software,UAE,Healthcare IT,Global Software
Node Cloud Pte Ltd,Node Cloud,India,Aerospace,Node Cloud
Logic Data GmbH,Logic Data,South Korea,IoT,Logic Data
Pixel Innovations Co,Pixel Innovations,Mexico,Data Analytics,Pixel Innovations
Grid Analytics AB,Grid Analytics,Israel,Cloud Computing,Grid Analytics
Quantum Collective Corp,Quantum Collective,Germany,Gaming,Quantum Collective
Node Data Co,Node Data,Romania,Cybersecurity,Node Data
Pixel Solutions AB,Pixel Solutions,Sweden,IT Services,Pixel Solutions
Mega Ventures AG,Mega Ventures,France,ERP/CRM,Mega Ventures
Hub Systems Ltd,Hub Systems,Canada,Aerospace,Hub Systems
Craft Digital Ltd,Craft Digital,USA,FinTech,Craft Digital
Peak Dynamics GmbH,Peak Dynamics,UAE,LegalTech,Peak Dynamics
Core Services Group,Core Services,France,Logistics Tech,Core Services
Byte Software Inc,Byte Software,Canada,Telecom,Byte Software
Omega Software Co,Omega Software,Ireland,Media Tech,Omega Software
Pixel Alliance AB,Pixel Alliance,Ireland,InsurTech,Pixel Alliance
Tech Dynamics Pte Ltd,Tech Dynamics,Germany,Gaming,Tech Dynamics
Vector Data Co,Vector Data,Romania,PropTech,Vector Data
Peak Group Inc,Peak Group,Netherlands,EdTech,Peak Group
Prime Systems Corp,Prime Systems,France,Cloud Computing,Prime Systems
Nordic Works Co,Nordic Works,Japan,Healthcare IT,Nordic Works
Apex Alliance AG,Apex Alliance,UAE,Telecom,Apex Alliance
Atlantic Platforms Pte Ltd,Atlantic Platforms,Netherlands,AgriTech,Atlantic Platforms
Grid Digital GmbH,Grid Digital,India,InsurTech,Grid Digital
Vertex Academy LLC,Vertex Academy,Japan,Aerospace,Vertex Academy
Pixel Infrastructure AG,Pixel Infrastructure,UAE,Data Analytics,Pixel Infrastructure
Premier Infrastructure Inc,Premier Infrastructure,Japan,Telecom,Premier Infrastructure
Bolt Insights LLC,Bolt Insights,UAE,IoT,Bolt Insights
Allied Labs GmbH,Allied Labs,Romania,EdTech,Allied Labs
Peak Software GmbH,Peak Software,France,Logistics Tech,Peak Software
Core Logic Group,Core Logic,Australia,FinTech,Core Logic
Zenith Data Pte Ltd,Zenith Data,Israel,Cloud Computing,Zenith Data
Hub Intelligence AG,Hub Intelligence,Canada,Cybersecurity,Hub Intelligence
Quantum Digital Ltd,Quantum Digital,Switzerland,LegalTech,Quantum Digital
Arc Corp SA,Arc Corp,Japan,E-Commerce,Arc Corp
Wave Digital Pvt Ltd,Wave Digital,Ireland,Government IT,Wave Digital
Dev Ventures AB,Dev Ventures,India,Gaming,Dev Ventures
Orion Digital Co,Orion Digital,Ireland,LegalTech,Orion Digital
Alpha Innovations Group,Alpha Innovations,France,FinTech,Alpha Innovations
Global Platforms Pvt Ltd,Global Platforms,Romania,Automotive Tech,Global Platforms
Delta Studio AB,Delta Studio,Singapore,ERP/CRM,Delta Studio
Flux Networks Inc,Flux Networks,Ireland,Healthcare IT,Flux Networks
Core Software Pte Ltd,Core Software,Australia,Software,Core Software
Cloud Studio Pvt Ltd,Cloud Studio,Israel,AgriTech,Cloud Studio
Cyber Insights Group,Cyber Insights,France,EdTech,Cyber Insights
Sync Interactive SA,Sync Interactive,Mexico,Software,Sync Interactive
Logic Digital Group,Logic Digital,Germany,Automotive Tech,Logic Digital
Bridge Partners Co,Bridge Partners,Mexico,IoT,Bridge Partners
Quantum Interactive LLC,Quantum Interactive,Romania,Media Tech,Quantum Interactive
Solar Intelligence Co,Solar Intelligence,Brazil,E-Commerce,Solar Intelligence
Digital Group Pte Ltd,Digital Group,Brazil,Government IT,Digital Group
Logic Cloud SA,Logic Cloud,Israel,FinTech,Logic Cloud
Pixel Insights Inc,Pixel Insights,South Korea,Data Analytics,Pixel Insights
Mega Dynamics Group,Mega Dynamics,Switzerland,Cloud Computing,Mega Dynamics
Smart Cloud Ltd,Smart Cloud,UK,Data Analytics,Smart Cloud
United Technologies SA,United Technologies,Japan,HR Tech,United Technologies
Atlantic Platforms Ltd,Atlantic Platforms,Australia,Telecom,Atlantic Platforms
Nano Studio Inc,Nano Studio,UAE,Gaming,Nano Studio
Rapid Studio AB,Rapid Studio,France,HR Tech,Rapid Studio
Arc Logic Pte Ltd,Arc Logic,Netherlands,Data Analytics,Arc Logic
Flux Engineering Group,Flux Engineering,Romania,LegalTech,Flux Engineering
Spark Partners GmbH,Spark Partners,Israel,AgriTech,Spark Partners
Flow Services Corp,Flow Services,Mexico,E-Commerce,Flow Services
Data Innovations SA,Data Innovations,Switzerland,IoT,Data Innovations
Node Analytics AG,Node Analytics,Israel,IoT,Node Analytics
Pacific Partners LLC,Pacific Partners,Australia,AI/ML,Pacific Partners
Arc Networks GmbH,Arc Networks,UK,Cybersecurity,Arc Networks
Arc Intelligence Inc,Arc Intelligence,UAE,Software,Arc Intelligence
Forge Insights Corp,Forge Insights,Brazil,FinTech,Forge Insights
Node Logic Inc,Node Logic,Japan,Healthcare IT,Node Logic
Logic Networks Ltd,Logic Networks,India,Data Analytics,Logic Networks
Flux Cloud AG,Flux Cloud,Switzerland,LegalTech,Flux Cloud
Apex Software Inc,Apex Software,Sweden,Cloud Computing,Apex Software
Quantum Research LLC,Quantum Research,France,Cybersecurity,Quantum Research
Dev Data Inc,Dev Data,Netherlands,InsurTech,Dev Data
Bolt Digital LLC,Bolt Digital,Switzerland,Defense IT,Bolt Digital
Crest Solutions SA,Crest Solutions,Israel,Aerospace,Crest Solutions
Rapid Networks Co,Rapid Networks,UAE,IT Services,Rapid Networks
Grid Labs AB,Grid Labs,UAE,Telecom,Grid Labs
Digital Insights LLC,Digital Insights,Israel,Automotive Tech,Digital Insights
Orion Solutions GmbH,Orion Solutions,Switzerland,Software,Orion Solutions
Bridge Insights Co,Bridge Insights,USA,Gaming,Bridge Insights
Elite Intelligence Corp,Elite Intelligence,Germany,HR Tech,Elite Intelligence
Logic Cloud Inc,Logic Cloud,South Korea,Automotive Tech,Logic Cloud
Core Consulting SA,Core Consulting,Ireland,Retail Tech,Core Consulting
Zen Consulting Ltd,Zen Consulting,UK,Retail Tech,Zen Consulting
Bolt Technologies Co,Bolt Technologies,Singapore,Software,Bolt Technologies
Hyper Technologies Group,Hyper Technologies,France,AgriTech,Hyper Technologies
Forge Collective Co,Forge Collective,India,HR Tech,Forge Collective
Ultra Partners Group,Ultra Partners,India,IoT,Ultra Partners
Logic Ventures LLC,Logic Ventures,South Korea,InsurTech,Logic Ventures
Craft Studio GmbH,Craft Studio,Japan,Telecom,Craft Studio
Aurora Alliance Group,Aurora Alliance,Israel,AI/ML,Aurora Alliance
Digital Research LLC,Digital Research,UAE,Defense IT,Digital Research
Mega Partners Group,Mega Partners,Germany,FinTech,Mega Partners
Byte Partners Co,Byte Partners,Ireland,Defense IT,Byte Partners
Pixel Services AG,Pixel Services,Ireland,Gaming,Pixel Services
Arc Technologies AG,Arc Technologies,South Korea,Defense IT,Arc Technologies
Vector Ventures SA,Vector Ventures,India,FinTech,Vector Ventures
Craft Insights Pte Ltd,Craft Insights,Australia,IT Services,Craft Insights
Solar Studio Inc,Solar Studio,Canada,FinTech,Solar Studio
Rapid Insights Group,Rapid Insights,Brazil,Aerospace,Rapid Insights
Alpha Networks SA,Alpha Networks,Ireland,Gaming,Alpha Networks
Node Studio LLC,Node Studio,Romania,E-Commerce,Node Studio
Peak Insights GmbH,Peak Insights,Japan,Government IT,Peak Insights
Net Labs LLC,Net Labs,USA,Logistics Tech,Net Labs
Mega Alliance Pte Ltd,Mega Alliance,Brazil,Automotive Tech,Mega Alliance
Pacific Works Co,Pacific Works,Ireland,Cloud Computing,Pacific Works
Web Alliance Corp,Web Alliance,Germany,E-Commerce,Web Alliance
Advanced Studio Ltd,Advanced Studio,Ireland,FinTech,Advanced Studio
Sys Intelligence AG,Sys Intelligence,UK,Automotive Tech,Sys Intelligence
Pinnacle Partners Co,Pinnacle Partners,Australia,Retail Tech,Pinnacle Partners
Micro Insights Pte Ltd,Micro Insights,Netherlands,Healthcare IT,Micro Insights
